original_id	ensembl_gene_id	gene_biotype	external_gene_name
ENSG00000236779	ENSG00000236779	processed_pseudogene	
ENSG00000236799	ENSG00000236799	lncRNA	LINC02626
ENSG00000236803	ENSG00000236803	processed_pseudogene	SDAD1P4
ENSG00000236841	ENSG00000236841	lncRNA	
ENSG00000236849	ENSG00000236849	lncRNA	LINC01474
ENSG00000236856	ENSG00000236856	lncRNA	
ENSG00000236869	ENSG00000236869	lncRNA	ZKSCAN7-AS1
ENSG00000236870	ENSG00000236870	processed_pseudogene	POMPP1
ENSG00000236878	ENSG00000236878	processed_pseudogene	MTATP6P26
ENSG00000236893	ENSG00000236893	processed_pseudogene	ASS1P7
ENSG00000236915	ENSG00000236915	lncRNA	CLCA4-AS1
ENSG00000236921	ENSG00000236921	lncRNA	
ENSG00000236937	ENSG00000236937	processed_pseudogene	PTGES3P4
ENSG00000236938	ENSG00000236938	lncRNA	
ENSG00000236946	ENSG00000236946	transcribed_processed_pseudogene	HNRNPA1P70
ENSG00000236956	ENSG00000236956	unprocessed_pseudogene	NF1P8
ENSG00000236961	ENSG00000236961	lncRNA	
ENSG00000236965	ENSG00000236965	unprocessed_pseudogene	OR52N3P
ENSG00000236969	ENSG00000236969	unprocessed_pseudogene	GGT8P
ENSG00000236972	ENSG00000236972	processed_pseudogene	FABP5P1
ENSG00000236982	ENSG00000236982	processed_pseudogene	BLOC1S2P1
ENSG00000236985	ENSG00000236985	lncRNA	
ENSG00000236996	ENSG00000236996	lncRNA	MLIP-IT1
ENSG00000237002	ENSG00000237002	lncRNA	
ENSG00000237005	ENSG00000237005	processed_pseudogene	HIGD1AP15
ENSG00000237013	ENSG00000237013	lncRNA	LINC01812
ENSG00000237026	ENSG00000237026	processed_pseudogene	
ENSG00000237068	ENSG00000237068	processed_pseudogene	RPL5P2
ENSG00000237074	ENSG00000237074	lncRNA	LINC02942
ENSG00000237089	ENSG00000237089	processed_pseudogene	PCNPP4
ENSG00000237124	ENSG00000237124	unprocessed_pseudogene	MTND2P11
ENSG00000237131	ENSG00000237131	processed_pseudogene	
ENSG00000237141	ENSG00000237141	processed_pseudogene	DNAJC19P1
ENSG00000237148	ENSG00000237148	processed_pseudogene	HIGD1AP2
ENSG00000237158	ENSG00000237158	processed_pseudogene	
ENSG00000237176	ENSG00000237176	processed_pseudogene	
ENSG00000237181	ENSG00000237181	lncRNA	PRKAR1B-AS1
ENSG00000237207	ENSG00000237207	processed_pseudogene	RBM17P3
ENSG00000237208	ENSG00000237208	lncRNA	
ENSG00000237220	ENSG00000237220	lncRNA	
ENSG00000237222	ENSG00000237222	lncRNA	LINC01968
ENSG00000237242	ENSG00000237242	processed_pseudogene	BTF3P15
ENSG00000237251	ENSG00000237251	unprocessed_pseudogene	
ENSG00000237252	ENSG00000237252	processed_pseudogene	MMADHCP1
ENSG00000237254	ENSG00000237254	TR_V_gene	TRBV30
ENSG00000237260	ENSG00000237260	processed_pseudogene	PPIAP67
ENSG00000237261	ENSG00000237261	misc_RNA	Metazoa_SRP
ENSG00000237265	ENSG00000237265	transcribed_unprocessed_pseudogene	
ENSG00000237267	ENSG00000237267	lncRNA	LINC01519
ENSG00000237273	ENSG00000237273	processed_pseudogene	RSL24D1P8
ENSG00000237274	ENSG00000237274	processed_pseudogene	GTF3AP1
ENSG00000237300	ENSG00000237300	processed_pseudogene	MTCO1P19
ENSG00000237314	ENSG00000237314	transcribed_processed_pseudogene	RPL12P39
ENSG00000237324	ENSG00000237324	lncRNA	
ENSG00000237328	ENSG00000237328	lncRNA	RAI1-AS1
ENSG00000237337	ENSG00000237337	lncRNA	ELAVL4-AS1
ENSG00000237353	ENSG00000237353	protein_coding	PATE4
ENSG00000237380	ENSG00000237380	lncRNA	HOXD-AS2
ENSG00000237387	ENSG00000237387	lncRNA	
ENSG00000237413	ENSG00000237413	lncRNA	MGC27382
ENSG00000237423	ENSG00000237423	lncRNA	LINC01522
ENSG00000237428	ENSG00000237428	processed_pseudogene	ASH2LP2
ENSG00000237429	ENSG00000237429	lncRNA	
ENSG00000237435	ENSG00000237435	lncRNA	LINC02790
ENSG00000237458	ENSG00000237458	processed_pseudogene	TUBB4BP3
ENSG00000237461	ENSG00000237461	lncRNA	
ENSG00000237469	ENSG00000237469	unprocessed_pseudogene	TUBB8P10
ENSG00000237484	ENSG00000237484	lncRNA	LINC01684
ENSG00000237521	ENSG00000237521	protein_coding	OR7E24
ENSG00000237523	ENSG00000237523	lncRNA	LINC00857
ENSG00000237524	ENSG00000237524	protein_coding	TEX51
ENSG00000237525	ENSG00000237525	lncRNA	
ENSG00000237527	ENSG00000237527	lncRNA	
ENSG00000237560	ENSG00000237560	lncRNA	LINC01497
ENSG00000237569	ENSG00000237569	processed_pseudogene	TUBAP1
ENSG00000237574	ENSG00000237574	lncRNA	LINC01856
ENSG00000237583	ENSG00000237583	processed_pseudogene	RPL34P8
ENSG00000237603	ENSG00000237603	processed_pseudogene	HMGB3P12
ENSG00000237617	ENSG00000237617	processed_pseudogene	
ENSG00000237624	ENSG00000237624	unprocessed_pseudogene	OXCT2P1
ENSG00000237636	ENSG00000237636	unprocessed_pseudogene	ANKRD26P3
ENSG00000237650	ENSG00000237650	unprocessed_pseudogene	OR11Q1P
ENSG00000237661	ENSG00000237661	processed_pseudogene	TNIP2P1
ENSG00000237662	ENSG00000237662	processed_pseudogene	SOCS2P1
ENSG00000237667	ENSG00000237667	lncRNA	LINC01115
ENSG00000237687	ENSG00000237687	lncRNA	LINC00686
ENSG00000237713	ENSG00000237713	lncRNA	
ENSG00000237750	ENSG00000237750	lncRNA	KCNH7-AS1
ENSG00000237770	ENSG00000237770	unprocessed_pseudogene	SPATA31D2P
ENSG00000237798	ENSG00000237798	lncRNA	
ENSG00000237803	ENSG00000237803	lncRNA	LINC00211
ENSG00000237810	ENSG00000237810	processed_pseudogene	
ENSG00000237845	ENSG00000237845	lncRNA	
ENSG00000237849	ENSG00000237849	processed_pseudogene	NFYAP1
ENSG00000237851	ENSG00000237851	lncRNA	
ENSG00000237862	ENSG00000237862	lncRNA	
ENSG00000237872	ENSG00000237872	processed_pseudogene	POU5F1P4
ENSG00000237888	ENSG00000237888	processed_pseudogene	
ENSG00000237891	ENSG00000237891	processed_pseudogene	UBE2V1P16
ENSG00000237910	ENSG00000237910	unprocessed_pseudogene	MTCO1P18
ENSG00000237919	ENSG00000237919	lncRNA	LRRC7-AS1
ENSG00000237927	ENSG00000237927	lncRNA	
ENSG00000237949	ENSG00000237949	lncRNA	LINC00844
ENSG00000237979	ENSG00000237979	processed_pseudogene	DNAJB12P1
ENSG00000237980	ENSG00000237980	lncRNA	LINC02773
ENSG00000237986	ENSG00000237986	lncRNA	CELF2-AS2
ENSG00000237988	ENSG00000237988	protein_coding	OR2I1P
ENSG00000237999	ENSG00000237999	processed_pseudogene	ACTG1P19
ENSG00000238001	ENSG00000238001	processed_pseudogene	SNRPCP1
ENSG00000238051	ENSG00000238051	processed_pseudogene	ISCUP1
ENSG00000238057	ENSG00000238057	lncRNA	ZEB2-AS1
ENSG00000238059	ENSG00000238059	processed_pseudogene	HSPE1P21
ENSG00000238069	ENSG00000238069	processed_pseudogene	RPLP0P7
ENSG00000238075	ENSG00000238075	processed_pseudogene	RPSAP32
ENSG00000238086	ENSG00000238086	processed_pseudogene	PPP1R26P1
ENSG00000238099	ENSG00000238099	lncRNA	LINC01625
ENSG00000238107	ENSG00000238107	lncRNA	LINC02806
ENSG00000238110	ENSG00000238110	processed_pseudogene	
ENSG00000238118	ENSG00000238118	unprocessed_pseudogene	SLC25A24P2
ENSG00000238125	ENSG00000238125	processed_pseudogene	SLC9A3P2
ENSG00000238145	ENSG00000238145	processed_pseudogene	TUBAP8
ENSG00000238164	ENSG00000238164	lncRNA	TNFRSF14-AS1
ENSG00000238186	ENSG00000238186	lncRNA	
ENSG00000238258	ENSG00000238258	lncRNA	
ENSG00000238271	ENSG00000238271	unprocessed_pseudogene	IFNWP19
ENSG00000238282	ENSG00000238282	lncRNA	
ENSG00000238295	ENSG00000238295	snoRNA	
ENSG00000238326	ENSG00000238326	snoRNA	
ENSG00000238777	ENSG00000238777	snRNA	RNU7-141P
ENSG00000238837	ENSG00000238837	lncRNA	LINC02031
ENSG00000238840	ENSG00000238840	snoRNA	U8
ENSG00000238959	ENSG00000238959	snRNA	RNU7-19P
ENSG00000238966	ENSG00000238966	snoRNA	
ENSG00000239112	ENSG00000239112	snoRNA	SNORD123
ENSG00000239115	ENSG00000239115	snRNA	RNU7-67P
ENSG00000239118	ENSG00000239118	miRNA	MIR1972-2
ENSG00000239128	ENSG00000239128	snoRNA	SNORD13P3
ENSG00000239151	ENSG00000239151	snRNA	RNU7-195P
ENSG00000239205	ENSG00000239205	lncRNA	LINC02023
ENSG00000239215	ENSG00000239215	processed_pseudogene	RPL27P12
ENSG00000239226	ENSG00000239226	processed_pseudogene	MRPS17P3
ENSG00000239268	ENSG00000239268	lncRNA	
ENSG00000239281	ENSG00000239281	processed_pseudogene	RPS29P2
ENSG00000239311	ENSG00000239311	lncRNA	
ENSG00000239367	ENSG00000239367	misc_RNA	RN7SL477P
ENSG00000239435	ENSG00000239435	transcribed_unprocessed_pseudogene	KCNMB3P1
ENSG00000239525	ENSG00000239525	processed_pseudogene	RPL30P5
ENSG00000239545	ENSG00000239545	misc_RNA	RN7SL822P
ENSG00000239576	ENSG00000239576	processed_pseudogene	COX6CP14
ENSG00000239586	ENSG00000239586	unprocessed_pseudogene	MTND1P16
ENSG00000239589	ENSG00000239589	lncRNA	LINC00879
ENSG00000239605	ENSG00000239605	protein_coding	STPG4
ENSG00000239614	ENSG00000239614	processed_pseudogene	HMGN1P7
ENSG00000239648	ENSG00000239648	processed_pseudogene	MTND1P3
ENSG00000239649	ENSG00000239649	transcribed_processed_pseudogene	MYADML
ENSG00000239689	ENSG00000239689	processed_pseudogene	RPL17P46
ENSG00000239694	ENSG00000239694	processed_pseudogene	RPSAP38
ENSG00000239736	ENSG00000239736	transcribed_unprocessed_pseudogene	CEACAMP3
ENSG00000239739	ENSG00000239739	lncRNA	
ENSG00000239783	ENSG00000239783	processed_pseudogene	
ENSG00000239808	ENSG00000239808	misc_RNA	RN7SL255P
ENSG00000239823	ENSG00000239823	misc_RNA	Y_RNA
ENSG00000239829	ENSG00000239829	processed_pseudogene	KRT8P25
ENSG00000239856	ENSG00000239856	misc_RNA	RN7SL225P
ENSG00000239899	ENSG00000239899	misc_RNA	RN7SL674P
ENSG00000239921	ENSG00000239921	lncRNA	LINC01471
ENSG00000239922	ENSG00000239922	lncRNA	
ENSG00000239924	ENSG00000239924	processed_pseudogene	RPL29P22
ENSG00000239941	ENSG00000239941	lncRNA	LINC02917
ENSG00000239946	ENSG00000239946	lncRNA	ZBTB20-AS3
ENSG00000239991	ENSG00000239991	lncRNA	
ENSG00000239997	ENSG00000239997	processed_pseudogene	FCF1P3
ENSG00000240098	ENSG00000240098	misc_RNA	RN7SL351P
ENSG00000240106	ENSG00000240106	misc_RNA	RN7SL146P
ENSG00000240107	ENSG00000240107	processed_pseudogene	
ENSG00000240108	ENSG00000240108	transcribed_unprocessed_pseudogene	NCOR1P1
ENSG00000240152	ENSG00000240152	lncRNA	LINC02271
ENSG00000240173	ENSG00000240173	misc_RNA	RN7SL771P
ENSG00000240179	ENSG00000240179	processed_pseudogene	RPL26P3
ENSG00000240241	ENSG00000240241	lncRNA	
ENSG00000240244	ENSG00000240244	processed_pseudogene	GAPDHP33
ENSG00000240265	ENSG00000240265	processed_pseudogene	
ENSG00000240281	ENSG00000240281	processed_pseudogene	
ENSG00000240309	ENSG00000240309	processed_pseudogene	MTCO1P6
ENSG00000240359	ENSG00000240359	processed_pseudogene	UBL5P3
ENSG00000240386	ENSG00000240386	protein_coding	LCE1F
ENSG00000240403	ENSG00000240403	protein_coding	KIR3DL2
ENSG00000240436	ENSG00000240436	processed_pseudogene	RPL35AP14
ENSG00000240440	ENSG00000240440	lncRNA	
ENSG00000240452	ENSG00000240452	unprocessed_pseudogene	MTCO1P29
ENSG00000240458	ENSG00000240458	processed_pseudogene	
ENSG00000240505	ENSG00000240505	protein_coding	TNFRSF13B
ENSG00000240513	ENSG00000240513	processed_pseudogene	
ENSG00000240518	ENSG00000240518	processed_pseudogene	
ENSG00000240519	ENSG00000240519	processed_pseudogene	
ENSG00000240521	ENSG00000240521	lncRNA	
ENSG00000240601	ENSG00000240601	processed_pseudogene	RPL9P15
ENSG00000240707	ENSG00000240707	lncRNA	LINC01168
ENSG00000240747	ENSG00000240747	protein_coding	KRBOX1
ENSG00000240752	ENSG00000240752	processed_pseudogene	
ENSG00000240758	ENSG00000240758	lncRNA	HILPDA-AS1
ENSG00000240791	ENSG00000240791	unprocessed_pseudogene	MTND4LP7
ENSG00000240796	ENSG00000240796	unprocessed_pseudogene	MTND2P14
ENSG00000240827	ENSG00000240827	processed_pseudogene	
ENSG00000240905	ENSG00000240905	misc_RNA	RN7SL798P
ENSG00000240925	ENSG00000240925	processed_pseudogene	RPS20P31
ENSG00000240974	ENSG00000240974	processed_pseudogene	RPS27AP10
ENSG00000240993	ENSG00000240993	misc_RNA	RN7SL459P
ENSG00000241052	ENSG00000241052	processed_pseudogene	RPL23AP70
ENSG00000241059	ENSG00000241059	lncRNA	
ENSG00000241097	ENSG00000241097	processed_pseudogene	
ENSG00000241104	ENSG00000241104	transcribed_processed_pseudogene	CEACAMP10
ENSG00000241135	ENSG00000241135	lncRNA	LINC00881
ENSG00000241143	ENSG00000241143	transcribed_processed_pseudogene	RPL32P9
ENSG00000241183	ENSG00000241183	processed_pseudogene	
ENSG00000241186	ENSG00000241186	protein_coding	TDGF1
ENSG00000241203	ENSG00000241203	processed_pseudogene	HMGN2P26
ENSG00000241211	ENSG00000241211	lncRNA	IQCJ-SCHIP1-AS1
ENSG00000241224	ENSG00000241224	protein_coding	C3orf85
ENSG00000241261	ENSG00000241261	processed_pseudogene	RPL17P19
ENSG00000241344	ENSG00000241344	processed_pseudogene	RPL21P47
ENSG00000241345	ENSG00000241345	lncRNA	
ENSG00000241356	ENSG00000241356	protein_coding	OR5G3
ENSG00000241358	ENSG00000241358	transcribed_processed_pseudogene	
ENSG00000241367	ENSG00000241367	processed_pseudogene	RPL7AP23
ENSG00000241423	ENSG00000241423	processed_pseudogene	RPL21P103
ENSG00000241456	ENSG00000241456	lncRNA	
ENSG00000241546	ENSG00000241546	processed_pseudogene	
ENSG00000241592	ENSG00000241592	processed_pseudogene	
ENSG00000241666	ENSG00000241666	lncRNA	
ENSG00000241697	ENSG00000241697	protein_coding	TMEFF1
ENSG00000241765	ENSG00000241765	processed_pseudogene	RPS26P45
ENSG00000241770	ENSG00000241770	lncRNA	
ENSG00000241787	ENSG00000241787	unprocessed_pseudogene	MTND4P16
ENSG00000241791	ENSG00000241791	misc_RNA	RN7SL817P
ENSG00000241794	ENSG00000241794	protein_coding	SPRR2A
ENSG00000241815	ENSG00000241815	processed_pseudogene	
ENSG00000241825	ENSG00000241825	processed_pseudogene	RPL7P42
ENSG00000241868	ENSG00000241868	misc_RNA	RN7SL434P
ENSG00000241870	ENSG00000241870	processed_pseudogene	
ENSG00000241888	ENSG00000241888	processed_pseudogene	RPSAP37
ENSG00000241889	ENSG00000241889	processed_pseudogene	
ENSG00000241905	ENSG00000241905	processed_pseudogene	NDUFS6P1
ENSG00000241921	ENSG00000241921	lncRNA	
ENSG00000241929	ENSG00000241929	processed_pseudogene	
ENSG00000241942	ENSG00000241942	processed_pseudogene	RPS20P20
ENSG00000241981	ENSG00000241981	processed_pseudogene	
ENSG00000242020	ENSG00000242020	misc_RNA	RN7SL68P
ENSG00000242029	ENSG00000242029	lncRNA	
ENSG00000242036	ENSG00000242036	processed_pseudogene	
ENSG00000242111	ENSG00000242111	transcribed_unitary_pseudogene	TOPORSLP
ENSG00000242151	ENSG00000242151	processed_pseudogene	DYNLL1P5
ENSG00000242162	ENSG00000242162	processed_pseudogene	
ENSG00000242206	ENSG00000242206	processed_pseudogene	RPS26P35
ENSG00000242207	ENSG00000242207	lncRNA	HOXB-AS4
ENSG00000242256	ENSG00000242256	misc_RNA	RN7SL57P
ENSG00000242258	ENSG00000242258	lncRNA	LINC00996
ENSG00000242268	ENSG00000242268	lncRNA	LINC02082
ENSG00000242272	ENSG00000242272	processed_pseudogene	AK2P2
ENSG00000242317	ENSG00000242317	lncRNA	
ENSG00000242321	ENSG00000242321	processed_pseudogene	RPL23AP40
ENSG00000242365	ENSG00000242365	processed_pseudogene	NDUFA5P5
ENSG00000242391	ENSG00000242391	lncRNA	
ENSG00000242399	ENSG00000242399	processed_pseudogene	RPS20P23
ENSG00000242456	ENSG00000242456	processed_pseudogene	MTCO3P38
ENSG00000242515	ENSG00000242515	protein_coding	UGT1A10
ENSG00000242573	ENSG00000242573	processed_pseudogene	ACTR3P3
ENSG00000242600	ENSG00000242600	transcribed_unitary_pseudogene	MBL1P
ENSG00000242635	ENSG00000242635	processed_pseudogene	RPS14P7
ENSG00000242654	ENSG00000242654	processed_pseudogene	RPL32P14
ENSG00000242668	ENSG00000242668	misc_RNA	RN7SL317P
ENSG00000242696	ENSG00000242696	misc_RNA	RN7SL40P
ENSG00000242707	ENSG00000242707	misc_RNA	RN7SL362P
ENSG00000242728	ENSG00000242728	processed_pseudogene	UQCRHP4
ENSG00000242741	ENSG00000242741	lncRNA	LINC02005
ENSG00000242768	ENSG00000242768	processed_pseudogene	
ENSG00000242770	ENSG00000242770	lncRNA	CD200R1L-AS1
ENSG00000242775	ENSG00000242775	lncRNA	
ENSG00000242781	ENSG00000242781	lncRNA	LINC02050
ENSG00000242795	ENSG00000242795	lncRNA	
ENSG00000242810	ENSG00000242810	processed_pseudogene	MRPL42P6
ENSG00000242816	ENSG00000242816	lncRNA	
ENSG00000242818	ENSG00000242818	misc_RNA	RN7SL846P
ENSG00000242828	ENSG00000242828	lncRNA	
ENSG00000242834	ENSG00000242834	processed_pseudogene	RPL7AP56
ENSG00000242950	ENSG00000242950	protein_coding	ERVW-1
ENSG00000242963	ENSG00000242963	processed_pseudogene	
ENSG00000242983	ENSG00000242983	processed_pseudogene	CABYRP1
ENSG00000242993	ENSG00000242993	processed_pseudogene	RPL32P25
ENSG00000243029	ENSG00000243029	misc_RNA	RN7SL635P
ENSG00000243035	ENSG00000243035	misc_RNA	RN7SL810P
ENSG00000243038	ENSG00000243038	processed_pseudogene	
ENSG00000243051	ENSG00000243051	misc_RNA	RN7SL269P
ENSG00000243115	ENSG00000243115	misc_RNA	RN7SL849P
ENSG00000243129	ENSG00000243129	processed_pseudogene	
ENSG00000243130	ENSG00000243130	protein_coding	PSG11
ENSG00000243171	ENSG00000243171	processed_pseudogene	
ENSG00000243197	ENSG00000243197	lncRNA	TUSC7
ENSG00000243276	ENSG00000243276	lncRNA	
ENSG00000243321	ENSG00000243321	lncRNA	LINC01998
ENSG00000243328	ENSG00000243328	processed_pseudogene	
ENSG00000243352	ENSG00000243352	misc_RNA	RN7SL8P
ENSG00000243355	ENSG00000243355	processed_pseudogene	
ENSG00000243480	ENSG00000243480	protein_coding	AMY2A
ENSG00000243486	ENSG00000243486	lncRNA	
ENSG00000243494	ENSG00000243494	processed_pseudogene	
ENSG00000243495	ENSG00000243495	processed_pseudogene	GMFBP1
ENSG00000243574	ENSG00000243574	lncRNA	
ENSG00000243607	ENSG00000243607	processed_pseudogene	RPL35AP26
ENSG00000243620	ENSG00000243620	lncRNA	
ENSG00000243635	ENSG00000243635	processed_pseudogene	
ENSG00000243642	ENSG00000243642	misc_RNA	RN7SL526P
ENSG00000243674	ENSG00000243674	unprocessed_pseudogene	OR7E66P
ENSG00000243696	ENSG00000243696	protein_coding	
ENSG00000243730	ENSG00000243730	processed_pseudogene	RPL29P3
ENSG00000243810	ENSG00000243810	lncRNA	CFAP61-AS1
ENSG00000243832	ENSG00000243832	lncRNA	LINC02000
ENSG00000243873	ENSG00000243873	processed_pseudogene	HMGB1P36
ENSG00000243902	ENSG00000243902	lncRNA	ELFN2
ENSG00000243911	ENSG00000243911	misc_RNA	RN7SL430P
ENSG00000243953	ENSG00000243953	lncRNA	
ENSG00000243967	ENSG00000243967	transcribed_unprocessed_pseudogene	NBPF5P
ENSG00000243986	ENSG00000243986	processed_pseudogene	ENO1P3
ENSG00000244020	ENSG00000244020	protein_coding	MT1HL1
ENSG00000244031	ENSG00000244031	processed_pseudogene	RPS3AP17
ENSG00000244044	ENSG00000244044	misc_RNA	RN7SL735P
ENSG00000244060	ENSG00000244060	processed_pseudogene	RPS2P41
ENSG00000244091	ENSG00000244091	misc_RNA	RN7SL483P
ENSG00000244128	ENSG00000244128	lncRNA	LINC01322
ENSG00000244130	ENSG00000244130	processed_pseudogene	UBE2Q2P9
ENSG00000244144	ENSG00000244144	processed_pseudogene	
ENSG00000244171	ENSG00000244171	processed_pseudogene	PBX2P1
ENSG00000244199	ENSG00000244199	processed_pseudogene	EIF4EP3
ENSG00000244280	ENSG00000244280	transcribed_unprocessed_pseudogene	ECEL1P2
ENSG00000244292	ENSG00000244292	transcribed_unprocessed_pseudogene	OR9N1P
ENSG00000244296	ENSG00000244296	misc_RNA	RN7SL168P
ENSG00000244310	ENSG00000244310	lncRNA	
ENSG00000244321	ENSG00000244321	lncRNA	LINC01326
ENSG00000244345	ENSG00000244345	lncRNA	
ENSG00000244376	ENSG00000244376	misc_RNA	RN7SL636P
ENSG00000244411	ENSG00000244411	protein_coding	KRTAP5-7
ENSG00000244427	ENSG00000244427	processed_pseudogene	RPS3AP31
ENSG00000244432	ENSG00000244432	processed_pseudogene	RPL39P28
ENSG00000244482	ENSG00000244482	protein_coding	LILRA6
ENSG00000244503	ENSG00000244503	processed_pseudogene	
ENSG00000244540	ENSG00000244540	processed_pseudogene	RPL35AP29
ENSG00000244559	ENSG00000244559	processed_pseudogene	
ENSG00000244564	ENSG00000244564	lncRNA	PRICKLE2-DT
ENSG00000244620	ENSG00000244620	lncRNA	
ENSG00000244621	ENSG00000244621	processed_pseudogene	RPS17P11
ENSG00000244630	ENSG00000244630	processed_pseudogene	
ENSG00000244692	ENSG00000244692	misc_RNA	RN7SL724P
ENSG00000244738	ENSG00000244738	lncRNA	
ENSG00000244791	ENSG00000244791	lncRNA	
ENSG00000245164	ENSG00000245164	lncRNA	LINC00861
ENSG00000245711	ENSG00000245711	lncRNA	NADK2-AS1
ENSG00000245719	ENSG00000245719	lncRNA	
ENSG00000245832	ENSG00000245832	lncRNA	MIR4300HG
ENSG00000245870	ENSG00000245870	lncRNA	LINC00682
ENSG00000246082	ENSG00000246082	transcribed_unitary_pseudogene	NUDT16L2P
ENSG00000246115	ENSG00000246115	processed_pseudogene	SUPT4H1P2
ENSG00000246211	ENSG00000246211	lncRNA	P4HA3-AS1
ENSG00000246363	ENSG00000246363	lncRNA	LINC02458
ENSG00000247130	ENSG00000247130	lncRNA	
ENSG00000247311	ENSG00000247311	lncRNA	
ENSG00000247345	ENSG00000247345	lncRNA	
ENSG00000247402	ENSG00000247402	lncRNA	
ENSG00000247925	ENSG00000247925	lncRNA	
ENSG00000248050	ENSG00000248050	lncRNA	SYBU-AS1
ENSG00000248103	ENSG00000248103	lncRNA	
ENSG00000248125	ENSG00000248125	lncRNA	
ENSG00000248139	ENSG00000248139	processed_pseudogene	CUL4AP1
ENSG00000248143	ENSG00000248143	lncRNA	LINC02383
ENSG00000248156	ENSG00000248156	processed_pseudogene	BTG4P1
ENSG00000248213	ENSG00000248213	processed_pseudogene	CICP16
ENSG00000248216	ENSG00000248216	processed_pseudogene	KCTD9P5
ENSG00000248222	ENSG00000248222	lncRNA	SLIT3-AS1
ENSG00000248231	ENSG00000248231	processed_pseudogene	KRT8P4
ENSG00000248259	ENSG00000248259	unprocessed_pseudogene	MTND4LP31
ENSG00000248290	ENSG00000248290	unprocessed_pseudogene	TNXA
ENSG00000248305	ENSG00000248305	processed_pseudogene	
ENSG00000248329	ENSG00000248329	protein_coding	APELA
ENSG00000248330	ENSG00000248330	lncRNA	LINC00613
ENSG00000248346	ENSG00000248346	lncRNA	
ENSG00000248356	ENSG00000248356	lncRNA	
ENSG00000248362	ENSG00000248362	lncRNA	
ENSG00000248370	ENSG00000248370	lncRNA	LINC02434
ENSG00000248371	ENSG00000248371	lncRNA	LINC02056
ENSG00000248376	ENSG00000248376	processed_pseudogene	
ENSG00000248388	ENSG00000248388	lncRNA	
ENSG00000248423	ENSG00000248423	processed_pseudogene	
ENSG00000248430	ENSG00000248430	processed_pseudogene	HMGB3P16
ENSG00000248439	ENSG00000248439	processed_pseudogene	RPL23AP94
ENSG00000248455	ENSG00000248455	lncRNA	LINC02217
ENSG00000248457	ENSG00000248457	lncRNA	LINC02220
ENSG00000248458	ENSG00000248458	lncRNA	
ENSG00000248469	ENSG00000248469	lncRNA	
ENSG00000248474	ENSG00000248474	lncRNA	LINC02122
ENSG00000248475	ENSG00000248475	lncRNA	
ENSG00000248482	ENSG00000248482	lncRNA	
ENSG00000248488	ENSG00000248488	processed_pseudogene	PGAM4P2
ENSG00000248510	ENSG00000248510	lncRNA	LINC02267
